age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,native_country
44,3,9,0,8,4,4,0,0,0,33,0,39
21,3,10,4,8,3,4,0,0,0,16,0,39
67,3,4,2,0,0,4,1,0,0,4,0,39
20,3,9,4,10,2,4,0,0,0,40,0,39
32,3,10,4,10,3,4,0,0,0,40,0,39
38,4,9,0,12,4,4,1,0,0,55,0,39
39,3,13,2,10,5,4,0,0,0,50,1,11
36,3,9,2,3,0,4,1,0,1902,48,1,39
47,6,13,2,10,0,4,1,0,0,60,1,39
31,3,7,4,14,4,4,1,0,0,40,0,39
62,3,9,2,7,0,4,1,0,0,40,0,39
37,3,10,0,4,1,4,0,0,0,40,1,39
62,3,9,2,6,0,4,1,0,0,25,0,39
36,5,13,4,12,1,2,0,2174,0,50,0,39
22,0,9,4,1,3,4,1,0,0,40,0,39
37,1,9,2,8,5,4,0,0,0,25,0,39
30,4,13,4,4,1,4,1,0,0,40,0,39
45,3,12,4,1,1,2,0,0,0,40,0,39
52,5,9,0,12,4,2,1,0,0,40,0,39
54,0,9,2,1,0,4,1,0,0,40,1,39
54,1,13,2,4,0,1,1,0,0,40,1,30
20,3,10,4,14,3,4,1,0,0,40,0,39
23,3,9,2,4,0,4,1,0,0,30,0,39
63,3,14,2,0,0,4,1,0,0,30,0,39
43,3,14,4,4,1,4,0,0,0,25,0,39
22,3,9,4,12,3,4,0,2597,0,40,0,39
30,3,9,2,7,0,1,1,0,0,40,1,40
54,3,14,2,10,0,1,1,7298,0,40,1,19
44,3,6,2,7,0,4,1,0,0,40,1,39
21,3,9,4,5,1,4,1,0,0,53,0,39
25,3,10,4,1,3,4,1,0,0,35,0,39
64,3,4,2,3,0,4,1,0,0,40,0,39
29,3,4,0,3,4,4,0,0,0,55,0,39
37,3,10,4,3,1,4,1,0,0,40,0,39
20,3,10,4,0,3,3,0,594,0,35,0,39
17,3,6,4,0,3,4,0,0,0,40,0,39
55,3,9,0,10,4,2,0,0,0,40,0,39
17,1,7,4,11,3,4,1,0,0,30,0,39
63,4,14,0,10,1,4,1,0,0,70,1,39
46,3,3,2,0,5,4,0,0,0,40,0,26
29,5,10,2,3,0,0,1,0,1485,60,1,39
23,3,12,4,8,1,4,1,0,0,40,0,39
26,3,9,0,7,1,4,1,0,0,40,0,39
48,3,13,0,9,1,4,0,0,0,44,0,11
52,6,9,2,11,0,2,1,0,0,40,1,39
41,3,14,6,10,1,4,0,4650,0,55,0,39
36,3,9,2,3,0,4,1,0,0,45,1,39
29,3,2,2,8,0,4,1,0,0,40,0,0
31,3,14,4,10,1,4,0,14084,0,50,1,39
17,3,8,4,12,3,4,0,0,0,15,0,39
47,3,10,0,0,1,0,0,0,0,35,0,39
48,4,13,2,4,5,4,0,0,0,25,1,39
32,5,10,0,8,1,4,0,0,0,35,0,39
36,3,13,2,12,0,4,1,0,0,50,1,39
28,3,10,4,13,3,2,1,0,0,24,0,39
22,3,10,0,12,3,4,0,0,0,48,0,20
40,3,11,2,14,0,4,1,2829,0,40,0,39
37,3,10,4,1,1,4,0,0,0,60,0,39
37,5,9,2,5,0,4,1,0,0,72,0,39
57,3,9,0,1,1,4,0,0,0,45,0,39
52,0,13,2,11,0,4,1,0,0,45,1,39
54,3,9,2,12,0,4,1,15024,0,50,1,39
23,3,9,2,7,0,4,1,0,0,48,0,39
48,3,9,0,3,1,4,1,0,0,50,0,39
47,3,14,2,4,0,4,1,99999,0,55,1,39
47,0,10,0,1,1,4,0,0,0,40,0,39
17,3,6,4,3,1,4,1,594,0,30,0,39
36,3,10,2,3,0,4,1,0,0,50,1,39
24,3,11,4,1,1,4,1,0,0,30,1,39
45,1,9,0,8,3,2,0,0,0,40,0,39
34,0,10,0,11,3,4,1,0,0,72,0,39
49,3,9,4,8,1,4,0,0,0,40,0,39
40,3,11,4,7,3,4,1,0,0,40,0,39
23,3,10,4,4,1,4,1,0,0,40,0,39
66,3,9,6,3,1,4,1,0,0,16,0,39
39,3,15,0,4,1,4,1,0,0,50,0,39
33,5,9,0,3,1,4,1,0,0,65,1,39
26,6,14,2,10,0,4,1,0,0,30,0,39
27,3,11,2,14,0,4,1,0,0,50,0,39
31,3,7,4,1,4,4,0,0,0,48,0,39
54,3,7,2,8,5,4,0,0,0,43,0,39
37,3,10,2,3,0,4,1,0,0,40,0,39
46,3,10,2,4,0,4,1,0,0,60,1,39
23,3,10,4,4,3,4,1,0,0,40,0,39
17,3,7,4,12,3,4,0,0,0,9,0,39
45,1,9,0,1,4,4,0,0,0,35,0,39
74,5,9,2,12,0,4,1,0,0,55,0,39
30,5,12,0,3,1,4,1,0,0,50,0,39
41,3,9,4,7,4,4,0,0,0,40,0,39
54,3,9,6,8,4,4,0,0,0,40,0,39
37,3,9,2,8,5,4,0,0,0,30,1,39
41,3,9,0,4,1,4,1,0,0,40,0,39
32,3,10,4,1,1,4,0,0,0,40,0,39
31,3,9,2,1,5,4,0,0,0,40,1,39
34,3,13,2,12,0,4,1,15024,0,40,1,39
36,5,9,2,3,0,4,1,0,0,35,0,26
36,3,9,0,1,4,2,0,0,0,40,0,39
48,3,9,3,0,4,4,0,0,0,32,0,39
26,3,12,0,10,4,4,0,0,0,45,0,39
20,3,8,4,0,1,2,0,0,0,35,0,39
19,3,10,4,1,3,4,0,0,0,30,0,39
36,3,10,0,1,4,4,0,0,0,40,0,39
69,3,10,2,0,0,4,1,0,0,32,0,39
35,3,12,2,4,0,4,1,0,0,99,1,39
44,1,15,4,10,1,4,1,10520,0,40,1,39
37,3,15,2,10,0,4,1,0,0,50,1,39
23,0,10,4,2,2,4,1,0,0,40,0,39
41,5,9,4,12,1,4,1,0,0,50,0,0
44,3,9,2,13,0,4,1,0,0,45,1,39
51,3,9,2,7,0,4,1,0,0,40,1,39
41,3,12,2,13,0,4,1,0,0,40,0,39
48,3,2,2,8,0,4,1,0,0,40,0,39
47,5,3,2,12,0,4,1,0,0,55,1,22
59,3,13,5,1,4,4,1,0,0,60,0,39
32,3,10,4,8,3,4,0,0,0,38,0,39
54,4,15,2,10,0,4,1,99999,0,60,1,39
39,3,11,2,3,0,4,1,0,0,50,1,39
27,3,14,4,10,1,4,0,0,1504,45,0,39
68,3,10,6,4,1,4,0,0,0,45,0,39
40,3,11,2,10,0,4,1,0,0,40,0,39
23,3,13,4,4,3,4,0,0,0,15,0,39
70,4,13,0,4,4,4,0,0,0,55,0,39
30,3,13,4,4,1,4,0,0,0,40,0,39
17,3,5,4,8,3,4,0,0,0,35,0,39
38,6,9,0,1,1,4,0,0,0,38,0,39
30,3,13,4,4,1,4,1,0,0,44,0,39
42,3,13,2,12,0,4,1,0,0,60,0,39
31,3,10,4,12,1,4,0,0,0,60,0,39
44,3,10,5,4,1,4,1,0,0,45,1,39
20,3,10,4,1,3,4,1,0,0,26,0,39
73,3,15,2,0,0,4,1,0,0,40,0,39
52,3,4,0,7,1,4,0,0,0,64,0,39
23,3,10,4,8,1,4,1,0,0,20,0,39
54,3,10,0,3,4,4,0,0,0,48,0,39
20,3,10,2,3,0,4,1,0,0,40,0,39
43,3,9,0,7,4,4,0,0,0,50,0,39
17,3,6,4,0,3,4,1,0,0,30,0,39
26,3,10,4,1,1,4,0,0,1974,40,0,39
59,5,9,2,5,0,4,1,0,0,35,0,39
25,3,13,4,8,1,4,0,0,0,37,0,39
35,3,13,2,12,0,4,1,0,0,45,1,39
19,3,10,4,12,3,4,0,0,0,15,0,39
65,6,9,2,1,0,4,1,0,2174,40,1,39
37,3,14,2,4,0,4,1,0,0,55,1,8
51,5,7,2,5,0,4,1,0,0,45,1,39
29,3,7,2,14,0,4,1,0,0,60,0,39
43,3,9,0,4,4,4,0,0,0,40,0,39
22,3,10,4,14,3,4,1,0,0,20,0,39
24,3,12,2,12,3,4,0,0,0,20,0,39
39,1,13,2,10,5,4,0,0,0,42,0,39
32,0,15,2,10,0,4,1,15024,0,50,1,39
24,3,13,4,10,1,4,0,0,0,40,0,39
40,5,11,2,4,0,4,1,0,0,40,1,39
52,3,9,4,8,4,4,0,0,0,45,0,39
45,3,13,2,10,0,4,1,0,0,50,1,39
23,3,7,5,10,3,4,1,0,0,35,0,39
48,3,4,2,3,0,4,1,0,0,32,0,6
36,3,11,2,4,0,4,1,0,0,40,0,39
43,3,10,2,12,0,4,1,0,0,72,1,39
27,3,13,4,12,1,4,1,13550,0,46,1,39
36,5,10,4,8,4,4,0,0,0,50,0,39
41,3,2,2,12,0,4,1,0,0,50,0,26
45,5,13,2,4,0,1,1,0,0,45,1,3
19,3,9,4,1,3,4,0,0,0,35,0,39
44,3,13,2,12,0,4,1,0,0,40,1,39
24,3,10,4,1,1,4,0,0,0,40,0,39
33,3,9,4,5,1,4,1,0,0,20,0,39
19,3,10,4,12,3,4,1,0,0,36,0,39
19,3,10,4,8,3,4,0,0,0,4,0,39
40,3,9,4,7,1,4,0,0,0,40,0,39
30,3,9,4,8,1,2,1,0,0,40,0,0
47,3,14,0,4,4,4,1,0,0,42,0,39
36,3,13,2,10,5,4,0,0,0,50,1,20
35,3,4,2,7,0,4,1,0,0,40,1,0
45,3,3,2,7,0,4,1,0,0,40,0,0
20,3,10,4,6,3,4,1,0,0,20,0,39
52,3,10,2,3,0,4,1,0,0,40,1,39
47,6,16,2,10,0,4,1,0,0,40,1,39
27,3,7,4,3,1,4,1,0,0,45,0,39
39,3,15,2,10,5,4,0,7688,0,60,1,39
26,3,11,0,10,4,4,0,0,0,40,0,39
42,6,9,5,1,4,4,1,0,0,39,0,39
52,3,4,4,8,3,4,0,0,0,7,0,39
43,3,13,2,0,5,4,0,0,0,7,1,39
17,3,7,4,6,1,2,0,0,0,15,0,39
43,3,13,2,4,0,4,1,0,0,50,0,39
45,1,13,0,10,4,4,0,4934,0,50,1,39
39,3,9,0,1,4,4,0,0,0,40,0,39
67,3,9,2,0,5,4,0,0,0,5,0,39
59,3,5,2,7,0,4,1,0,0,40,0,39
26,3,13,4,4,1,4,1,0,0,60,0,0
45,3,12,0,1,4,2,1,0,0,35,0,39
58,3,10,2,4,0,4,1,0,0,40,1,39
57,3,3,2,5,0,4,1,0,0,45,0,26
18,3,10,4,0,3,4,1,0,0,25,0,39
70,3,10,0,5,1,1,1,0,0,40,0,40
58,1,6,2,14,0,4,1,0,0,40,0,39
46,3,9,4,3,1,4,0,0,0,48,0,39
74,3,2,6,9,1,2,0,0,0,15,0,39
21,3,10,4,14,3,4,1,0,0,10,0,39
27,1,9,2,7,0,4,1,0,0,40,0,39
43,3,10,4,1,1,4,1,0,0,25,0,39
31,3,3,2,6,0,4,1,0,0,56,0,26
24,3,13,4,0,3,4,1,0,0,40,0,39
17,3,8,4,0,3,4,1,0,0,40,0,39
37,3,9,2,4,0,4,1,0,0,40,0,39
20,3,10,4,0,3,4,1,0,0,16,0,39
63,5,4,2,3,0,4,1,0,0,40,0,39
38,5,9,4,5,1,4,1,0,0,52,0,39
50,3,15,2,10,0,4,1,0,0,50,1,39
22,3,10,4,8,1,4,1,0,1602,10,0,39
53,3,9,2,5,0,4,1,0,0,45,0,39
55,3,9,2,5,0,4,1,0,0,45,1,39
39,3,11,2,4,0,4,1,0,0,40,0,39
51,0,13,2,10,0,4,1,0,0,50,1,39
49,3,4,2,7,5,4,0,0,0,40,0,17
19,3,10,4,1,3,4,1,0,0,20,0,39
28,3,13,2,4,0,4,1,0,0,60,0,39
17,3,6,4,12,3,4,1,0,0,5,0,39
46,1,9,2,8,0,4,1,0,0,40,0,39
54,3,10,4,12,1,2,1,0,0,41,0,39
66,5,10,4,12,1,4,0,0,0,20,0,39
69,3,13,6,10,1,4,1,0,2282,40,1,39
20,3,10,4,5,3,4,1,0,0,40,0,39
17,3,8,4,12,3,4,0,0,0,6,0,39
33,3,13,2,10,0,4,1,99999,0,40,1,39
20,3,10,4,0,3,4,0,0,0,30,0,39
33,3,9,0,14,4,4,0,0,0,40,0,39
18,3,9,4,7,1,4,1,0,0,37,0,39
18,3,6,4,7,3,4,1,0,0,40,0,39
17,3,6,4,12,3,4,1,0,0,30,0,39
21,3,9,4,12,3,4,0,0,0,40,0,39
23,3,12,4,8,3,4,1,0,0,20,0,39
34,3,14,2,4,0,4,1,0,0,40,1,39
59,3,9,2,3,0,4,1,0,0,40,1,39
34,3,10,2,3,0,4,1,0,0,48,1,39
36,6,11,3,11,3,4,0,0,0,40,0,11
25,3,9,4,4,3,4,1,0,0,25,0,39
18,3,7,4,8,3,4,0,0,0,15,0,39
29,1,13,0,10,1,4,1,0,0,50,0,39
33,3,9,2,7,0,4,1,99999,0,56,1,39
46,5,9,2,12,3,4,0,7298,0,40,1,39
28,3,13,2,10,5,4,0,0,1977,24,1,39
25,3,13,4,10,3,4,0,0,0,40,0,39
57,3,9,2,12,0,4,1,0,0,40,0,39
24,3,9,0,1,1,4,0,0,0,32,0,39
39,3,11,2,13,0,4,1,0,0,40,0,39
48,3,9,0,12,1,4,1,0,0,60,0,39
51,6,16,2,4,0,4,1,7298,0,40,1,39
26,1,9,2,11,0,4,1,3103,0,40,1,39
24,3,10,5,1,4,4,0,0,0,35,0,39
19,3,9,4,12,3,4,1,0,0,50,0,39
17,3,7,4,8,3,4,1,0,0,25,0,39
29,5,9,5,3,1,4,1,0,0,35,0,39
38,3,5,2,1,0,4,1,0,0,40,0,39
55,3,13,6,5,3,1,1,0,0,40,0,39
65,3,13,0,10,1,4,1,6723,0,40,0,39
57,4,15,2,10,0,4,1,0,0,35,1,39
36,3,13,2,12,5,4,1,0,0,60,0,0
41,3,13,2,10,5,4,0,7688,0,10,1,39
47,3,10,2,3,0,4,1,0,0,40,0,39
30,3,9,2,13,0,4,1,0,0,40,0,39
42,5,13,4,10,1,4,1,0,0,50,0,0
30,3,13,2,1,0,4,1,0,0,40,0,39
50,3,9,0,1,2,1,0,0,0,40,0,30
26,3,13,4,4,1,4,1,0,0,40,0,39
40,3,10,2,12,0,4,1,0,0,40,1,39
33,6,9,0,1,1,4,1,0,0,40,0,39
25,3,13,4,4,1,2,0,0,0,38,0,39
20,3,9,4,5,3,4,1,0,0,47,0,39
22,3,10,4,8,1,1,0,0,0,40,0,30
64,5,10,4,10,1,4,0,0,0,35,0,39
18,3,9,4,6,3,2,1,0,0,40,0,39
21,3,11,4,13,3,4,0,0,0,30,0,39
41,3,13,2,4,0,2,1,0,0,50,0,39
85,5,9,6,12,1,4,0,0,0,50,0,39
43,3,3,4,7,4,4,0,0,0,40,0,26
88,5,15,2,10,0,4,1,0,0,40,0,39
42,3,10,2,1,0,2,1,0,0,40,0,39
55,3,10,2,3,0,2,1,15024,0,40,1,39
60,1,9,2,8,0,4,1,0,0,40,0,39
19,3,9,4,0,3,4,1,0,0,40,0,32
41,3,2,2,5,0,4,1,0,0,40,0,26
48,3,9,0,4,1,4,0,0,2258,40,1,39
50,3,7,0,8,4,4,0,0,0,40,0,39
36,3,13,4,10,1,4,0,0,0,32,0,39
51,3,9,5,0,1,2,1,0,0,6,0,39
52,3,9,0,8,1,4,1,0,0,38,0,39
51,4,10,2,12,0,4,1,0,0,50,1,39
34,5,10,4,3,1,4,1,0,1504,60,0,39
48,3,9,2,6,5,2,0,0,0,40,0,39
22,3,7,4,3,3,4,1,0,0,45,0,39
63,5,13,2,10,0,4,1,0,0,20,0,39
68,3,1,4,7,1,4,1,0,0,10,0,39
34,1,9,4,11,1,0,1,0,0,40,0,39
29,3,10,5,9,1,4,0,0,0,30,0,13
41,5,9,2,4,0,4,1,0,0,40,1,39
28,5,4,4,8,2,4,0,0,0,99,0,26
40,3,10,2,3,0,4,1,0,0,40,0,39
34,3,13,2,10,5,4,0,0,0,40,0,39
31,3,13,4,4,1,4,1,0,0,55,0,39
25,1,13,4,10,3,4,1,0,0,40,0,39
37,6,9,4,8,3,4,0,0,0,40,0,39
48,6,10,0,4,1,4,0,0,0,40,0,39
39,5,11,2,5,0,4,1,0,0,60,0,39
36,3,9,6,8,4,1,0,0,0,20,0,39
21,3,9,4,1,1,4,0,0,0,30,0,39
29,3,9,4,5,4,4,1,0,0,35,0,39
33,3,13,2,12,0,4,1,0,0,50,0,39
44,3,3,2,6,0,4,1,0,0,40,0,26
49,0,11,2,3,0,4,1,0,0,40,0,39
44,3,13,0,0,1,4,1,0,0,50,0,39
34,1,12,0,1,4,4,0,0,0,10,0,39
50,1,9,2,1,0,2,1,0,0,40,0,39
61,3,9,2,0,0,4,1,0,2603,32,0,39
25,3,13,4,4,1,4,1,4101,0,35,0,39
18,3,9,4,12,1,4,0,0,1721,40,0,39
20,0,10,4,1,2,4,0,0,0,40,0,39
40,3,10,5,12,1,0,0,0,0,40,0,39
60,6,9,2,8,0,4,1,0,0,40,0,39
30,3,9,0,4,4,4,0,0,0,40,0,39
41,3,9,5,6,1,2,1,0,0,40,0,39
42,3,9,2,3,0,4,1,0,0,40,0,39
47,5,10,2,10,0,4,1,0,0,20,0,39
26,3,13,4,12,1,4,0,0,0,40,0,39
48,5,13,2,10,0,4,1,0,0,40,0,39
51,3,9,0,0,4,2,0,0,0,40,0,39
43,3,9,2,7,0,4,1,0,0,35,0,0
29,3,9,2,7,5,1,0,0,0,40,0,25
48,3,9,2,8,0,4,1,0,0,40,0,39
39,3,10,0,4,4,4,0,0,0,56,0,39
39,3,9,0,8,4,4,0,0,0,81,0,39
34,3,9,2,7,0,4,1,0,0,48,0,39
52,1,12,2,11,0,4,1,0,0,40,1,39
36,5,4,4,5,3,4,1,0,0,75,0,39
23,3,12,4,3,2,4,1,0,0,40,0,39
54,1,9,2,14,0,4,1,0,0,40,0,39
56,1,14,6,10,1,4,0,0,0,40,0,39
34,3,12,2,13,0,4,1,0,2042,10,0,39
33,3,9,2,3,0,4,1,0,0,40,0,39
61,5,9,6,1,4,4,0,0,0,20,0,39
45,3,9,0,1,1,4,0,0,0,40,0,2
30,3,13,2,4,0,4,1,0,0,40,1,39
44,5,10,0,8,4,4,1,0,0,40,0,39
24,3,7,4,5,4,4,1,2463,0,40,0,39
20,3,9,4,3,3,4,0,0,0,40,0,39
30,3,10,0,1,1,4,0,0,0,45,0,39
34,3,13,4,4,1,4,0,0,0,55,1,39
34,1,13,4,10,2,2,1,0,0,15,0,39
36,5,9,2,5,0,4,1,0,0,35,0,39
36,1,13,2,10,0,4,1,0,1672,50,0,39
44,3,13,2,10,5,4,0,0,0,20,0,39
24,3,13,4,0,1,1,1,0,0,25,0,36
49,3,9,2,12,0,4,1,0,0,40,1,39
63,5,10,0,4,1,4,1,0,0,50,0,39
34,3,10,2,7,0,4,1,0,0,40,0,39
26,3,9,0,8,4,4,0,0,0,35,0,39
63,3,9,4,0,1,4,1,0,0,15,0,39
48,3,10,0,6,2,2,1,0,0,40,0,39
53,1,14,2,4,0,4,1,7688,0,70,1,39
35,3,9,4,7,1,4,1,0,0,40,0,39
39,3,13,0,4,1,4,1,0,0,55,0,39
27,3,10,2,6,0,4,1,0,0,40,1,39
34,4,9,2,4,0,4,1,0,0,40,1,39
49,3,10,2,8,0,4,1,0,0,17,0,39
49,3,4,2,14,0,4,1,2407,0,50,0,39
38,0,9,2,1,0,4,1,0,0,45,0,39
32,4,13,2,3,0,4,1,7688,0,50,1,39
22,3,10,4,0,3,4,0,0,0,40,0,20
61,3,9,2,1,0,4,1,0,0,3,0,39
17,3,6,4,12,3,4,1,0,0,15,0,39
49,3,12,2,12,0,4,1,15024,0,60,1,39
45,1,9,2,3,0,2,1,0,0,40,1,39
26,3,14,2,7,0,4,1,0,0,20,0,2
46,3,9,0,1,4,4,0,0,0,45,0,39
32,3,9,2,14,0,4,1,0,0,20,1,39
58,4,15,2,10,0,4,1,0,1977,50,1,39
53,6,16,2,1,0,4,1,0,0,50,1,39
33,3,9,0,8,4,4,0,0,0,30,0,39
36,3,9,4,12,3,4,0,0,0,40,0,39
38,3,9,2,3,0,4,1,0,0,40,0,39
52,3,9,2,7,0,2,1,0,0,40,1,39
22,3,13,4,12,3,4,0,0,0,15,0,39
56,6,16,2,10,1,1,1,2885,0,40,0,3
55,3,9,6,12,4,4,0,0,0,40,0,39
32,3,11,2,13,0,4,1,0,0,40,0,39
66,1,9,2,4,0,4,1,3432,0,20,0,39
36,3,12,2,7,0,4,1,2829,0,40,0,39
36,3,13,2,10,0,4,1,0,0,38,0,39
41,3,9,5,3,1,4,1,0,0,40,0,39
56,3,9,2,3,0,4,1,0,0,60,0,39
26,3,9,2,7,0,4,1,0,0,45,0,39
28,3,10,2,13,0,4,1,0,0,70,0,39
32,3,7,2,8,5,4,0,0,0,60,0,39
25,3,13,4,1,3,4,0,0,0,40,0,39
20,3,9,4,8,2,2,1,0,0,25,0,39
19,4,10,4,8,3,1,0,0,0,35,0,35
39,3,9,0,4,4,4,0,0,0,45,0,39
29,5,9,4,3,1,4,1,0,0,50,1,39
22,3,10,4,0,3,4,1,0,0,40,0,39
42,5,10,2,5,0,4,1,0,0,60,0,39
47,0,9,4,7,3,2,1,0,0,40,0,39
27,3,9,4,8,1,4,1,0,0,48,0,39
40,0,10,2,5,0,4,1,0,0,40,0,39
31,3,9,4,14,1,4,1,0,0,50,0,39
60,3,6,2,12,0,4,1,0,0,40,0,39
29,3,9,4,3,1,0,1,0,0,40,0,39
25,3,13,4,1,1,4,0,0,0,40,0,39
35,3,9,2,12,0,1,1,0,1887,50,1,20
20,3,7,4,13,2,4,1,0,0,40,0,39
26,3,11,2,0,5,4,0,0,0,40,0,39
49,3,12,2,12,5,4,0,0,1902,40,1,39
50,3,13,2,4,0,4,1,15024,0,40,1,39
63,4,13,2,5,0,4,1,0,0,40,1,39
42,3,10,2,1,0,4,1,0,1628,40,0,39
21,3,10,4,8,3,4,0,0,0,30,0,39
42,3,13,3,13,3,1,0,0,0,40,0,39
50,3,7,2,14,0,4,1,0,0,40,0,39
29,3,10,5,6,1,2,1,0,0,42,0,39
48,3,13,2,0,0,4,1,0,0,55,1,39
22,3,13,4,4,1,4,0,0,0,30,0,39
48,3,9,0,1,1,4,0,0,0,37,1,39
31,3,13,2,4,0,4,1,0,0,40,0,39
41,3,10,2,13,0,2,1,3137,0,40,0,39
36,3,13,4,4,1,4,1,27828,0,40,1,39
45,1,13,2,3,0,4,1,0,0,35,1,39
56,3,9,2,12,0,4,1,0,0,55,1,39
57,3,10,2,3,0,4,1,0,1672,45,0,39
47,3,13,2,12,0,4,1,0,0,60,1,39
31,3,9,2,8,0,4,1,0,0,40,1,26
41,3,13,2,10,0,4,1,0,0,40,0,11
23,3,12,4,1,3,4,1,0,0,40,0,39
30,3,9,4,0,3,4,1,0,0,40,0,39
47,1,10,2,8,0,4,1,0,0,40,1,39
41,3,9,0,14,4,4,1,7443,0,40,0,39
41,3,10,0,1,1,2,0,0,0,24,0,8
57,3,12,0,1,1,2,0,0,0,40,0,39
34,3,9,0,12,1,4,0,0,1590,40,0,39
32,3,12,2,13,0,4,1,0,0,42,1,39
66,3,13,2,1,0,1,1,0,0,40,0,30
17,3,7,4,12,3,4,1,0,0,15,0,39
49,6,10,4,1,1,4,0,0,0,40,0,39
27,4,13,4,4,3,4,0,0,0,40,0,39
22,3,9,4,0,4,2,0,0,0,35,0,39
46,3,14,2,4,0,4,1,0,0,55,1,39
18,5,10,4,4,1,4,0,0,0,50,0,39
37,3,6,0,3,4,4,0,0,0,40,0,39
36,3,12,4,13,1,2,1,14344,0,40,1,9
33,3,10,2,1,0,2,1,0,0,40,1,39
74,5,15,0,10,2,4,1,0,0,40,0,39
52,3,8,2,0,5,2,0,0,0,40,1,39
22,3,13,4,0,3,1,0,0,0,15,0,36
36,3,10,4,4,1,4,1,0,0,40,0,39
47,5,15,4,10,1,4,1,0,0,40,1,39
49,3,13,0,4,4,4,0,0,0,40,0,39
17,3,6,4,0,3,4,0,0,0,20,0,39
28,3,11,2,1,5,1,0,0,0,40,0,19
41,3,9,0,14,1,4,1,0,0,40,0,39
33,3,11,4,3,4,4,1,0,0,40,0,39
69,3,12,6,0,1,4,0,0,0,6,0,22
47,3,13,2,4,0,4,1,99999,0,55,1,39
49,3,10,0,8,1,4,1,0,0,40,0,39
41,3,13,2,13,5,4,0,0,0,25,1,39
34,3,9,4,4,4,4,0,0,0,35,0,39
44,5,9,2,4,0,4,1,0,1977,45,1,39
35,3,9,2,3,0,4,1,0,2377,40,0,39
34,1,5,4,8,3,4,1,0,0,40,0,39
19,3,10,4,8,3,4,1,0,0,20,0,39
68,3,9,2,10,0,4,1,0,0,40,1,22
36,3,9,2,7,0,4,1,0,0,40,0,39
30,3,9,4,12,1,4,0,0,1980,40,0,39
33,3,9,4,8,1,4,1,0,0,40,0,39
44,3,5,0,3,1,4,1,0,0,40,0,39
45,3,9,4,6,2,4,1,0,0,40,0,39
59,3,10,2,13,0,4,1,0,0,40,1,39
44,3,9,2,3,0,4,1,0,0,45,0,39
47,5,13,4,3,1,4,0,0,0,40,0,39
36,0,9,2,1,5,4,0,0,0,40,0,39
45,3,11,2,4,5,4,0,0,0,40,1,39
40,3,6,0,3,1,0,1,0,0,40,0,39
43,3,10,2,10,5,4,0,0,0,40,1,39
40,3,9,2,12,0,4,1,0,0,50,0,39
35,1,9,4,1,4,0,1,0,0,55,0,39
60,4,9,2,1,5,4,0,15024,0,15,1,39
42,3,14,4,10,1,4,0,8614,0,50,1,39
49,3,9,0,14,1,4,1,0,0,40,0,39
34,3,14,4,0,1,4,1,4650,0,30,0,39
31,1,13,4,10,2,4,1,0,0,40,0,0
18,3,8,4,0,3,1,0,0,0,24,0,11
31,3,13,2,12,0,4,1,0,0,55,0,39
25,3,10,2,1,5,4,0,0,0,40,1,39
27,3,9,2,3,0,4,1,2885,0,40,0,39
28,3,11,2,10,5,4,0,0,0,5,0,39
39,3,8,2,14,0,4,1,15024,0,70,1,39
39,3,6,2,3,0,4,1,0,0,40,0,39
30,3,9,2,4,0,4,1,0,0,40,1,39
43,3,10,0,1,1,4,0,0,0,40,0,39
41,3,13,2,10,0,4,1,0,0,60,0,39
36,3,9,0,0,1,4,0,0,0,40,0,39
52,3,9,2,1,0,4,1,0,0,40,0,39
35,3,9,4,8,1,2,0,0,0,40,0,39
59,0,9,2,3,0,4,1,0,1887,40,1,39
38,4,10,2,4,5,4,0,0,0,45,0,39
33,3,13,2,4,0,4,1,0,0,65,1,39
39,3,9,4,10,1,4,1,0,0,50,0,39
22,3,9,4,1,1,4,1,0,0,40,0,39
72,3,15,2,0,0,4,1,0,0,40,1,39
43,3,9,2,3,0,4,1,0,0,40,1,39
49,0,9,6,4,1,4,0,0,0,20,0,39
58,3,13,0,1,1,4,0,14084,0,40,1,39
23,3,10,4,1,1,4,1,0,0,45,0,39
50,3,9,2,3,0,4,1,0,0,47,0,39
34,3,10,2,3,0,4,1,0,0,40,1,39
20,3,10,4,11,3,4,1,0,0,40,0,39
42,5,13,2,12,0,4,1,0,0,40,1,39
17,3,7,4,9,3,4,0,0,0,20,0,39
53,3,13,0,4,4,4,1,0,0,40,0,39
62,3,9,2,10,0,4,1,0,0,40,1,39
51,0,9,2,14,0,4,1,0,0,80,0,39
22,3,10,4,13,2,4,0,0,0,40,0,39
23,3,9,4,0,2,1,0,0,0,20,0,35
58,3,9,0,12,2,4,0,0,0,40,0,39
17,3,7,4,8,3,4,1,0,0,12,0,39
59,3,10,2,1,2,4,0,0,0,16,1,39
57,6,10,0,10,4,4,0,0,0,40,0,39
22,3,6,5,8,4,4,0,0,0,40,0,39
59,1,13,2,10,0,4,1,0,0,50,1,39
31,0,9,2,5,0,0,1,0,0,40,0,39
59,1,9,2,14,0,4,1,0,0,45,0,39
28,3,10,2,14,0,4,1,0,0,40,0,8
55,5,14,2,10,0,4,1,0,1977,40,1,39
18,3,6,4,6,3,4,1,0,0,40,0,39
70,3,9,0,11,1,4,0,0,0,32,0,39
